Customer ID,Gender,Age,Income (USD/Month),,,
39687,Male,65,6071,,,
39689,Male,37,2662,,,
39690,Female,25,15408,,,
39699,Female,36,20003,,,
39704,Female,39,12530,,,
39706,Male,43,12569,,,
39707,Male,58,20224,,,
39708,Female,33,23552,,,
39710,Female,23,3899,,,
39711,Female,46,3224,,,
39712,Female,52,8173,,,
39714,Male,21,15252,,,
39715,Male,56,4502,,,
39716,Female,29,5843,,,
39718,Male,59,7463,,,
39722,Male,25,34665,,,
39724,Male,39,18333,,,
39728,Female,22,15323,,,
39730,Male,49,3433,,,
39731,Male,19,23206,,,
39734,Female,26,10053,,,
39735,Female,32,27133,,,
39736,Male,32,12004,,,
39740,Female,33,12648,,,
39741,Male,47,12870,,,
39743,Female,22,10321,,,
39744,Male,18,5872,,,
39745,Female,33,2208,,,
39746,Male,34,13747,,,
39747,Male,41,12543,,,
39748,Female,36,11224,,,
39750,Female,34,22087,,,
39752,Female,28,21633,,,
39754,Male,19,23742,,,
39756,Female,36,16922,,,
39758,Female,42,8548,,,
39759,Female,28,26786,,,
39761,Female,32,10128,,,
39762,Female,27,12745,,,
39763,Male,60,17654,,,
39764,Male,22,5173,,,
39765,Female,20,11152,,,
39767,Female,61,8092,,,
39769,Male,35,3988,,,
39775,Female,61,17648,,,
39778,Female,29,22665,,,
39784,Male,20,16726,,,
39785,Female,27,2746,,,
39787,Male,36,12835,,,
39790,Male,19,11496,,,
39791,Female,19,30179,,,
39792,Female,35,23526,,,
39794,Male,45,9538,,,
39795,Male,36,20840,,,
39796,Female,58,11006,,,
39797,Female,35,4511,,,
39798,Female,35,13980,,,
39799,Male,61,6849,,,
39801,Male,23,20701,,,
39802,Male,39,21315,,,
39804,Female,27,19629,,,
39807,Male,37,17371,,,
39808,Male,36,12807,,,
39809,Male,35,9188,,,
39811,Female,45,15333,,,
39812,Male,22,2278,,,
39813,Female,25,24290,,,
39814,Male,26,15555,,,
39815,Female,51,3556,,,
39816,Male,30,24452,,,
39818,Female,53,17089,,,
39826,Male,32,21665,,,
39830,Female,63,9295,,,
39831,Male,48,8954,,,
39838,Male,32,21226,,,
39840,Female,28,3833,,,
39842,Male,51,21955,,,
39845,Male,26,8503,,,
39847,Female,26,28502,,,
39849,Female,34,24056,,,
39850,Female,36,8417,,,
39851,Female,28,7017,,,
39854,Female,62,18314,,,
39855,Male,31,13733,,,
39856,Male,55,15135,,,
39857,Female,24,7456,,,
39860,Male,26,20993,,,
39863,Male,52,3208,,,
39865,Male,30,20156,,,
39866,Female,45,4967,,,
39867,Male,30,13973,,,
39872,Female,29,22480,,,
39873,Female,38,6043,,,
39876,Male,55,9693,,,
39877,Female,35,22916,,,
39878,Male,30,20700,,,
39879,Female,33,22347,,,
39880,Female,35,8880,,,
39881,Male,31,23033,,,
39885,Female,43,28893,,,
39886,Female,28,15979,,,
39888,Male,25,15910,,,
39889,Female,32,4448,,,
39890,Female,34,21686,,,
39894,Male,56,17610,,,
39896,Female,62,12204,,,
39899,Male,59,13512,,,
39900,Male,40,27834,,,
39901,Male,34,2660,,,
39904,Male,63,19906,,,
39907,Female,34,3780,,,
39910,Male,61,9499,,,
39911,Female,58,18594,,,
39912,Female,42,6495,,,
39914,Male,42,19718,,,
39916,Female,36,10057,,,
39919,Female,40,15264,,,
39921,Female,34,16828,,,
39922,Female,37,5266,,,
39927,Male,28,22776,,,
39929,Male,40,26027,,,
39930,Female,37,15398,,,
39933,Male,35,15200,,,
39934,Female,49,7005,,,
39937,Female,21,6111,,,
39938,Female,29,4615,,,
39941,Male,34,19034,,,
39951,Male,23,33797,,,
39952,Female,38,24421,,,
39954,Female,26,20273,,,
39959,Female,21,13548,,,
39962,Female,19,25730,,,
39964,Female,31,12717,,,
39965,Male,30,19331,,,
39968,Female,41,8091,,,
39973,Male,37,17033,,,
39975,Male,40,7931,,,
39976,Male,25,15600,,,
39977,Male,31,17971,,,
39978,Female,64,4681,,,
39979,Male,18,12217,,,
39981,Male,30,10703,,,
39982,Female,30,16766,,,
39985,Male,32,4671,,,
39987,Female,43,5944,,,
39990,Female,56,6111,,,
39992,Male,33,16271,,,
39996,Female,30,3494,,,
39997,Male,22,3461,,,
40001,Male,40,5334,,,
40002,Female,52,23759,,,
40006,Male,25,16503,,,
40007,Male,64,18703,,,
40008,Male,53,22919,,,
40015,Female,57,5305,,,
40018,Female,22,3929,,,
40021,Male,41,3035,,,
40024,Male,46,5670,,,
40027,Female,40,4988,,,
40028,Female,35,2012,,,
40031,Female,63,15845,,,
40032,Female,29,15852,,,
40033,Female,36,5492,,,
40034,Male,27,4807,,,
40037,Male,38,2058,,,
40041,Female,35,12673,,,
40044,Female,49,23774,,,
40046,Female,39,18892,,,
40047,Male,24,20625,,,
40048,Female,36,6663,,,
40049,Female,28,4601,,,
40051,Male,29,24789,,,
40053,Male,34,16586,,,
40054,Female,33,19767,,,
40055,Male,30,11010,,,
40056,Female,22,2861,,,
40059,Female,40,12268,,,
40060,Female,31,15072,,,
40061,Male,25,3068,,,
40063,Male,54,16056,,,
40065,Male,32,19929,,,
40068,Female,65,24797,,,
40069,Female,26,18446,,,
40072,Female,41,24538,,,
40074,Male,27,7792,,,
40078,Male,33,5003,,,
40079,Female,20,28054,,,
40081,Female,44,12409,,,
40082,Female,47,21070,,,
40085,Female,40,6963,,,
40086,Female,19,13186,,,
40090,Male,20,22917,,,
40092,Female,50,32961,,,
40094,Female,62,3496,,,
40095,Male,61,15971,,,
40096,Male,58,18290,,,
40097,Male,21,5629,,,
40098,Male,25,24025,,,
40099,Female,24,16370,,,
40102,Female,26,9804,,,
40105,Female,48,27481,,,
40106,Female,22,14394,,,
40111,Male,25,21650,,,
40112,Male,37,20121,,,
40114,Male,30,13120,,,
40115,Female,39,2667,,,
40117,Male,55,23872,,,
40118,Male,40,22253,,,
40119,Male,32,10343,,,
40120,Male,36,15173,,,
40122,Female,46,12612,,,
40126,Male,34,17948,,,
40128,Male,36,8918,,,
40131,Female,28,9870,,,
40132,Male,64,3763,,,
40133,Female,28,21683,,,
40134,Male,26,23796,,,
40140,Female,29,9969,,,
40142,Male,36,28526,,,
40143,Male,44,13610,,,
40144,Male,27,5972,,,
40145,Male,55,8307,,,
40146,Male,53,19561,,,
40148,Male,19,4532,,,
40149,Male,20,9059,,,
40150,Male,35,14119,,,
40152,Male,62,12285,,,
40154,Male,54,15351,,,
40156,Male,65,13609,,,
40157,Male,21,24113,,,
40164,Male,65,8083,,,
40166,Female,27,3460,,,
40170,Female,30,32240,,,
40171,Male,36,22360,,,
40172,Male,64,10900,,,
40176,Female,19,24713,,,
40177,Female,38,28160,,,
40181,Male,23,23010,,,
40182,Male,30,9898,,,
40184,Male,39,10572,,,
40185,Female,25,18802,,,
40189,Female,26,28105,,,
40190,Male,19,17093,,,
40191,Male,42,18480,,,
40194,Male,26,11667,,,
40198,Female,59,24107,,,
40199,Male,18,12626,,,
40206,Female,34,5443,,,
40210,Female,50,8909,,,
40217,Female,29,21819,,,
40218,Female,38,18549,,,
40222,Female,24,14501,,,
40223,Female,18,25144,,,
40225,Female,37,17595,,,
40226,Male,23,12900,,,
40230,Male,36,25897,,,
40236,Female,39,13295,,,
40237,Female,36,20980,,,
40238,Male,37,12468,,,
40239,Male,26,4877,,,
40240,Male,26,2624,,,
40241,Male,60,10844,,,
40242,Female,36,30359,,,
40244,Male,46,34326,,,
40247,Female,37,7584,,,
40251,Female,56,6506,,,
40252,Female,38,19809,,,
40253,Female,22,2847,,,
40255,Male,42,23494,,,
40262,Female,27,17899,,,
40265,Female,18,2664,,,
40266,Female,40,31728,,,
40268,Male,44,22315,,,
40269,Female,37,20360,,,
40271,Male,44,16909,,,
40274,Female,21,33567,,,
40277,Male,32,25668,,,
40279,Female,51,23455,,,
40280,Male,54,13220,,,
40282,Female,38,22298,,,
40283,Female,39,7702,,,
40284,Female,32,24800,,,
40287,Male,37,23469,,,
40289,Male,43,16288,,,
40291,Male,33,5077,,,
40293,Male,44,31643,,,
40294,Male,40,15257,,,
40295,Female,26,10213,,,
40299,Female,61,18128,,,
40303,Female,28,15734,,,
40304,Male,60,8118,,,
40306,Female,38,16543,,,
40308,Female,23,22237,,,
40312,Female,39,29571,,,
40313,Male,59,14413,,,
40319,Female,26,7865,,,
40323,Male,40,24570,,,
40324,Female,61,21327,,,
40326,Male,38,18706,,,
40327,Male,57,8367,,,
40330,Female,49,13315,,,
40337,Female,28,11051,,,
40339,Female,35,3318,,,
40342,Male,34,19906,,,
40344,Female,55,3444,,,
40347,Male,40,9358,,,
40348,Male,29,18028,,,
40350,Female,28,27288,,,
40351,Male,55,8317,,,
40352,Male,32,8355,,,
40356,Male,35,2439,,,
40359,Female,38,15224,,,
40361,Female,26,27413,,,
40365,Female,26,19724,,,
40367,Male,35,33099,,,
40370,Male,25,8708,,,
40371,Male,36,10307,,,
40374,Male,23,18624,,,
40376,Female,35,16387,,,
40380,Male,38,24489,,,
40381,Male,58,15053,,,
40388,Male,37,8630,,,
40390,Male,18,22373,,,
40391,Female,59,13271,,,
40392,Female,24,22092,,,
40393,Male,33,4786,,,
40398,Male,26,16361,,,
40399,Male,35,2612,,,
40403,Female,63,20206,,,
40404,Female,43,11392,,,
40409,Male,53,19660,,,
40412,Female,25,8965,,,
40415,Male,20,8613,,,
40416,Male,33,9724,,,
40417,Male,48,24879,,,
40418,Male,46,32538,,,
40420,Male,58,16590,,,
40421,Female,37,14437,,,
40424,Male,32,3878,,,
40426,Male,33,18791,,,
40427,Male,60,11731,,,
40432,Female,55,17009,,,
40434,Male,40,10071,,,
40435,Male,48,20578,,,
40436,Male,27,22595,,,
40439,Male,26,20848,,,
40442,Male,32,14830,,,
40443,Female,31,17082,,,
40445,Male,44,13440,,,
40447,Female,40,4804,,,
40448,Female,27,19051,,,
40450,Male,60,19489,,,
40453,Male,56,2482,,,
40455,Female,51,2138,,,
40462,Male,33,23751,,,
40464,Female,38,8098,,,
40465,Male,24,11418,,,
40466,Female,46,23017,,,
40467,Female,41,14165,,,
40473,Male,43,6502,,,
40474,Male,36,20711,,,
40475,Male,20,13249,,,
40476,Male,23,19994,,,
40477,Male,25,10719,,,
40482,Male,34,23631,,,
40483,Male,40,8165,,,
40484,Male,27,32183,,,
40486,Male,24,12633,,,
40487,Male,51,19147,,,
40488,Male,27,12606,,,
40489,Male,27,24707,,,
40492,Female,48,4834,,,
40493,Female,27,15805,,,
40494,Female,30,10139,,,
40495,Male,56,6348,,,
40496,Female,27,10442,,,
40497,Female,21,8222,,,
40498,Female,31,23959,,,
40501,Male,21,10944,,,
40502,Male,39,14689,,,
40503,Male,18,17592,,,
40506,Male,26,15549,,,
40510,Female,35,8599,,,
40511,Male,32,10919,,,
40513,Female,19,5873,,,
40514,Male,22,23834,,,
40515,Female,26,21245,,,
40517,Female,37,23778,,,
40519,Male,58,14248,,,
40520,Female,35,5211,,,
40522,Male,65,20209,,,
40524,Female,23,24540,,,
40526,Female,50,6650,,,
40527,Female,40,24869,,,
40530,Male,34,18584,,,
40531,Male,34,10154,,,
40532,Female,34,16533,,,
40533,Female,21,4712,,,
40538,Male,18,15928,,,
40539,Male,19,18128,,,
40540,Male,57,24303,,,
40541,Male,38,2024,,,
40543,Female,22,23987,,,
40546,Male,28,12319,,,
40548,Male,20,15707,,,
40552,Male,62,6690,,,
40553,Male,30,14147,,,
40554,Female,21,11870,,,
40557,Male,39,15433,,,
40558,Female,32,22817,,,
40560,Male,35,13656,,,
40562,Female,36,23449,,,
40563,Male,55,17961,,,
40565,Male,49,6718,,,
40569,Female,28,6489,,,
40573,Female,37,23556,,,
40576,Male,29,22631,,,
40577,Female,19,2475,,,
40578,Female,31,18105,,,
40579,Male,41,15444,,,
40581,Female,27,19406,,,
40583,Male,33,34437,,,
40584,Female,31,15633,,,
40590,Male,40,6329,,,
40592,Female,23,32363,,,
40594,Male,36,23536,,,
40595,Female,20,14422,,,
40596,Male,20,33582,,,
40600,Male,39,4986,,,
40603,Male,24,3521,,,
40607,Female,33,5596,,,
40608,Female,19,6118,,,
40616,Female,65,21065,,,
40618,Male,58,9128,,,
40623,Male,43,31879,,,
40628,Female,23,15318,,,
40629,Female,36,10181,,,
40630,Male,35,12393,,,
40632,Male,20,24900,,,
40636,Female,28,21948,,,
40638,Male,46,9429,,,
40641,Male,25,7884,,,
40642,Female,28,6128,,,
40644,Male,23,19349,,,
40645,Male,39,6911,,,
40648,Male,63,16643,,,
40649,Female,29,3815,,,
40650,Female,54,34751,,,
40651,Female,37,8336,,,
40654,Female,45,4794,,,
40655,Female,19,17250,,,
40658,Male,30,21405,,,
40659,Female,33,32202,,,
40661,Female,20,24765,,,
40665,Male,24,20629,,,
40666,Male,22,23945,,,
40668,Male,40,19975,,,
40670,Male,29,14363,,,
40671,Female,20,15675,,,
40674,Male,46,9363,,,
40676,Female,31,19755,,,
40680,Male,34,20655,,,
40681,Male,30,12417,,,
40682,Male,52,10268,,,
40683,Female,26,14558,,,
40684,Male,31,15869,,,
40685,Female,21,7506,,,
40689,Female,30,15188,,,
40690,Male,32,27521,,,
40693,Female,18,7600,,,
40694,Female,20,9079,,,
40695,Female,32,4851,,,
40699,Male,22,11867,,,
40703,Male,29,15004,,,
40707,Female,62,23825,,,
40709,Male,27,15079,,,
40710,Male,32,14625,,,
40711,Male,29,14733,,,
40712,Female,25,18551,,,
40715,Female,30,23275,,,
40718,Female,20,8134,,,
40720,Male,29,22146,,,
40722,Female,30,3408,,,
40724,Male,32,3836,,,
40725,Male,21,21724,,,
40727,Female,54,17139,,,
40729,Male,30,8906,,,
40730,Male,35,9318,,,
40731,Male,40,21341,,,
40732,Female,40,15944,,,
40733,Male,37,14851,,,
40735,Female,65,12077,,,
40736,Female,60,32822,,,
40737,Male,22,6431,,,
40738,Male,20,4635,,,
40740,Male,35,14546,,,
40742,Female,18,3413,,,
40743,Female,20,21729,,,
40744,Female,41,18817,,,
40747,Female,35,3116,,,
40749,Female,38,15876,,,
40750,Male,61,2143,,,
40751,Female,34,19388,,,
40752,Female,57,10839,,,
40754,Male,24,23105,,,
40755,Female,38,16494,,,
40756,Male,18,15695,,,
40761,Female,30,20558,,,
40762,Female,46,9671,,,
40764,Male,32,8937,,,
40765,Male,18,2349,,,
40767,Male,24,5462,,,
40768,Female,40,11927,,,
40771,Male,40,24058,,,
40777,Male,38,13863,,,
40779,Male,36,2388,,,
40780,Female,28,21527,,,
40782,Male,49,13948,,,
40783,Male,44,15415,,,
40786,Female,40,9085,,,
40787,Female,31,23610,,,
40788,Female,40,4749,,,
40789,Male,31,4400,,,
40794,Male,23,11568,,,
40796,Male,30,9306,,,
40798,Male,35,19409,,,
40800,Male,27,22929,,,
40801,Female,23,7134,,,
40802,Male,23,22716,,,
40803,Male,48,6197,,,
40805,Female,56,9598,,,
40810,Female,65,4331,,,
40811,Male,56,15835,,,
40814,Male,21,14396,,,
40815,Female,29,19001,,,
40816,Female,48,4886,,,
40818,Male,18,21619,,,
40822,Female,29,13550,,,
40824,Female,30,4038,,,
40826,Female,46,18567,,,
40827,Male,53,12996,,,
40835,Male,45,8530,,,
40836,Male,40,17697,,,
40837,Female,35,7773,,,
40839,Male,21,22163,,,
40841,Female,31,33790,,,
40844,Female,23,4851,,,
40845,Male,31,7467,,,
40847,Male,56,13081,,,
40848,Female,39,13895,,,
40850,Male,22,24395,,,
40851,Female,27,10807,,,
40857,Male,26,19022,,,
40863,Male,50,24511,,,
40864,Female,28,6723,,,
40865,Female,27,5364,,,
40866,Male,48,23634,,,
40867,Male,29,32171,,,
40869,Male,29,12923,,,
40870,Male,45,7599,,,
40872,Male,24,9391,,,
40873,Female,63,12675,,,
40875,Male,25,23290,,,
40881,Male,24,11833,,,
40886,Male,22,15595,,,
40887,Male,25,15880,,,
40888,Female,28,11958,,,
40889,Male,56,25187,,,
40891,Male,29,5526,,,
40895,Male,36,12195,,,
40897,Male,53,23332,,,
40898,Female,37,4193,,,
40899,Male,40,2433,,,
40901,Male,24,11537,,,
40903,Female,32,14896,,,
40904,Female,28,15115,,,
40905,Female,19,20233,,,
40907,Female,33,4218,,,
40908,Male,18,16968,,,
40911,Male,26,16738,,,
40913,Female,42,11299,,,
40914,Male,33,3864,,,
40915,Female,36,23675,,,
40917,Male,31,7449,,,
40923,Female,63,20544,,,
40924,Male,62,24082,,,
40926,Male,30,14789,,,
40927,Male,43,13781,,,
40931,Female,37,6616,,,
40932,Female,20,22609,,,
40937,Male,44,23070,,,
40939,Male,41,5891,,,
40940,Male,40,18553,,,
40941,Male,24,16806,,,
40942,Female,22,13557,,,
40944,Male,47,4287,,,
40946,Male,58,11601,,,
40947,Female,21,7971,,,
40948,Male,29,2823,,,
40953,Male,21,7873,,,
40954,Male,38,11710,,,
40957,Male,20,23423,,,
40958,Female,44,24187,,,
40959,Female,47,19123,,,
40960,Male,26,21938,,,
40961,Male,36,7784,,,
40963,Male,63,18070,,,
40965,Male,59,14522,,,
40966,Male,23,7699,,,
40970,Female,21,14605,,,
40972,Female,35,18593,,,
40974,Female,21,16692,,,
40977,Male,42,21330,,,
40991,Male,63,18603,,,
40994,Male,39,24444,,,
40995,Female,48,23682,,,
40996,Male,21,6789,,,
40997,Female,26,28567,,,
40999,Female,24,21065,,,
41000,Female,59,11416,,,
41001,Male,40,33489,,,
41002,Male,34,25905,,,
41003,Female,61,24758,,,
41006,Male,46,5579,,,
41007,Female,22,12627,,,
41008,Male,36,8527,,,
41013,Female,28,16365,,,
41018,Female,33,14947,,,
41023,Female,35,10886,,,
41026,Male,55,11761,,,
41028,Female,45,11322,,,
41029,Male,28,22607,,,
41031,Female,26,4210,,,
41033,Female,18,4627,,,
41034,Female,21,19231,,,
41037,Male,63,10645,,,
41039,Female,39,32189,,,
41040,Male,55,17130,,,
41042,Male,21,34928,,,
41043,Female,27,14358,,,
41045,Female,35,9693,,,
41046,Female,38,6339,,,
41047,Female,20,21147,,,
41049,Female,51,7151,,,
41050,Male,40,20243,,,
41053,Male,62,10228,,,
41055,Male,42,9549,,,
41058,Female,20,22532,,,
41062,Female,38,8116,,,
41065,Male,45,21958,,,
41068,Female,29,7951,,,
41069,Male,20,7419,,,
41072,Female,37,10727,,,
41073,Male,34,6790,,,
41084,Female,28,16054,,,
41087,Female,40,7227,,,
41088,Male,29,11164,,,
41089,Male,25,16498,,,
41090,Female,34,22117,,,
41091,Female,19,4586,,,
41095,Male,48,8280,,,
41098,Female,35,20524,,,
41099,Male,19,6217,,,
41101,Male,37,11385,,,
41104,Female,27,13655,,,
41105,Male,38,16315,,,
41106,Male,39,3241,,,
41107,Female,39,11978,,,
41108,Male,32,16827,,,
41109,Female,57,18886,,,
41112,Female,44,8522,,,
41117,Female,24,7128,,,
41118,Female,32,12944,,,
41119,Male,37,17031,,,
41120,Male,34,12644,,,
41123,Male,23,8939,,,
41124,Male,44,17900,,,
41126,Male,20,6131,,,
41128,Female,31,20647,,,
41129,Male,48,9128,,,
41131,Female,20,31056,,,
41133,Female,58,24126,,,
41134,Male,32,12079,,,
41135,Female,24,14269,,,
41137,Male,47,34437,,,
41142,Female,36,21074,,,
41143,Female,38,6024,,,
41151,Male,35,3068,,,
41155,Male,31,17284,,,
41156,Female,21,16574,,,
41159,Male,41,8002,,,
41161,Male,28,22939,,,
41165,Female,32,20804,,,
41167,Female,45,14862,,,
41170,Female,43,7795,,,
41171,Male,28,17890,,,
41172,Male,41,15278,,,
41174,Male,20,14110,,,
41178,Female,23,19230,,,
41179,Female,52,18823,,,
41185,Male,19,8104,,,
41187,Male,39,14951,,,
41188,Male,61,18514,,,
41189,Female,43,4254,,,
41194,Male,25,5007,,,
41196,Male,55,15420,,,
41197,Male,34,17725,,,
41199,Male,30,6936,,,
41200,Female,43,21325,,,
41201,Male,19,16296,,,
41202,Female,20,21859,,,
41204,Female,30,5516,,,
41206,Male,51,4036,,,
41207,Female,32,15656,,,
41211,Male,62,8440,,,
41212,Female,45,18728,,,
41214,Female,29,23231,,,
41215,Male,49,19395,,,
41216,Male,54,2744,,,
41217,Female,41,17176,,,
41219,Male,44,24817,,,
41220,Female,45,11982,,,
41221,Female,48,4325,,,
41224,Female,39,17333,,,
41225,Male,28,19906,,,
41229,Male,20,15848,,,
41230,Male,48,9111,,,
41231,Male,40,9595,,,
41233,Female,47,22621,,,
41237,Male,34,23688,,,
41238,Male,26,24401,,,
41239,Female,65,17239,,,
41240,Male,33,14092,,,
41241,Male,36,9205,,,
41242,Male,47,21813,,,
41244,Female,34,3938,,,
41246,Male,27,14187,,,
41250,Female,22,23461,,,
41251,Female,24,14199,,,
41254,Male,29,21951,,,
41257,Male,51,14152,,,
41259,Male,25,18575,,,
41260,Male,24,5066,,,
41261,Male,18,9844,,,
41266,Female,26,12030,,,
41267,Female,22,22084,,,
41268,Female,44,23039,,,
41269,Male,28,15526,,,
41271,Female,25,15688,,,
41272,Female,39,25337,,,
41273,Female,24,14283,,,
41274,Female,33,11753,,,
41275,Male,36,16647,,,
41277,Male,33,28163,,,
41280,Male,29,3601,,,
41281,Male,19,31443,,,
41282,Male,28,3997,,,
41283,Female,26,17452,,,
41284,Female,42,32301,,,
41285,Female,36,8179,,,
41286,Female,39,8657,,,
41287,Male,20,24363,,,
41288,Female,28,34172,,,
41289,Male,55,8379,,,
41290,Male,52,10449,,,
41292,Female,31,15139,,,
41295,Male,26,3598,,,
41298,Female,56,11196,,,
41301,Male,29,6731,,,
41304,Male,38,21561,,,
41305,Male,25,24371,,,
41306,Female,24,32126,,,
41308,Female,22,20658,,,
41309,Male,39,3780,,,
41310,Male,22,11385,,,
41312,Male,53,2798,,,
41315,Female,24,11027,,,
41316,Male,41,12048,,,
41322,Female,20,14765,,,
41324,Female,32,24496,,,
41326,Male,18,16862,,,
41327,Female,29,8387,,,
41328,Male,34,22430,,,
41333,Male,31,18625,,,
41334,Male,44,13969,,,
41340,Male,19,21837,,,
41343,Female,32,13822,,,
41344,Female,31,9334,,,
41346,Male,35,11882,,,
41347,Female,64,13385,,,
41350,Male,33,11768,,,
41351,Female,22,7510,,,
41352,Female,64,8544,,,
41353,Male,34,7412,,,
41355,Male,37,22637,,,
41357,Female,65,11866,,,
41358,Male,39,17791,,,
41359,Female,38,34777,,,
41360,Female,37,31650,,,
41361,Male,23,12827,,,
41363,Female,28,10008,,,
41365,Male,56,9049,,,
41367,Female,22,4243,,,
41368,Male,24,10278,,,
41374,Male,23,18766,,,
41377,Female,43,18062,,,
41379,Male,35,6476,,,
41381,Male,44,4203,,,
41382,Male,51,21758,,,
41386,Female,30,23312,,,
41387,Male,20,13045,,,
41388,Female,21,24790,,,
41391,Female,33,4939,,,
41394,Female,23,7943,,,
41396,Male,40,7108,,,
41397,Female,18,10415,,,
41399,Female,18,8055,,,
41402,Female,54,12665,,,
41403,Female,20,3065,,,
41404,Male,26,18865,,,
41405,Male,35,23471,,,
41406,Male,39,25110,,,
41409,Male,23,2827,,,
41411,Female,28,21449,,,
41414,Male,38,3960,,,
41416,Male,38,9397,,,
41417,Male,39,28797,,,
41418,Male,46,24090,,,
41419,Female,39,7854,,,
41420,Female,20,7925,,,
41421,Male,37,31609,,,
41425,Male,26,2829,,,
41426,Female,48,12847,,,
41429,Female,62,13458,,,
41430,Male,58,2047,,,
41432,Male,36,8946,,,
41437,Female,43,10609,,,
41438,Male,25,5227,,,
41441,Female,34,13181,,,
41442,Female,45,9749,,,
41445,Female,39,21478,,,
41448,Female,18,23361,,,
41449,Female,25,10176,,,
41455,Male,22,6066,,,
41464,Female,35,12959,,,
41465,Female,34,4764,,,
41468,Male,37,33656,,,
41469,Male,21,11036,,,
41470,Male,22,24913,,,
41472,Female,25,6001,,,
41476,Female,36,7378,,,
41478,Male,26,11483,,,
41480,Female,25,22720,,,
41484,Male,31,24005,,,
41488,Female,30,18823,,,
41489,Male,36,22831,,,
41490,Female,26,23194,,,
41491,Male,23,17165,,,
41492,Female,27,11038,,,
41493,Male,55,17224,,,
41500,Female,40,24695,,,
41502,Male,54,8211,,,
41503,Female,18,3118,,,
41504,Female,40,12126,,,
41505,Male,59,11158,,,
41506,Female,33,8597,,,
41507,Male,48,8460,,,
41508,Female,33,18364,,,
41509,Male,18,18765,,,
41510,Female,19,24918,,,
41515,Male,38,13942,,,
41517,Female,30,8079,,,
41518,Male,65,4494,,,
41519,Female,36,32951,,,
41523,Female,51,24892,,,
41524,Male,59,2914,,,
41527,Female,22,8009,,,
41529,Female,28,13950,,,
41531,Female,27,24221,,,
41533,Male,64,19395,,,
41535,Female,32,20048,,,
41537,Male,64,23777,,,
41538,Male,37,12867,,,
41541,Female,26,17730,,,
41543,Female,26,3268,,,
41546,Male,29,12278,,,
41551,Male,24,14059,,,
41552,Female,65,3829,,,
41556,Male,56,2928,,,
41562,Male,37,22013,,,
41564,Male,29,18923,,,
41565,Female,54,21151,,,
41566,Female,36,7538,,,
41569,Male,30,9637,,,
41570,Male,33,17513,,,
41571,Male,23,16023,,,
41573,Female,36,28000,,,
41579,Male,40,14882,,,
41581,Male,28,32853,,,
41583,Male,47,2609,,,
41584,Male,30,21662,,,
41585,Female,23,8581,,,
41586,Female,36,32034,,,
41588,Male,38,23285,,,
41591,Female,38,10028,,,
41592,Male,26,12285,,,
41594,Male,38,21552,,,
41595,Male,39,23149,,,
41598,Male,61,20372,,,
41599,Male,61,19655,,,
41601,Male,36,31987,,,
41602,Male,26,11329,,,
41603,Female,50,5276,,,
41607,Male,52,11499,,,
41608,Female,59,23408,,,
41609,Male,46,13864,,,
41611,Male,20,19912,,,
41612,Female,31,7779,,,
41619,Female,41,21743,,,
41620,Female,19,13279,,,
41623,Male,36,5585,,,
41635,Male,37,16986,,,
41636,Female,40,24754,,,
41637,Male,34,14548,,,
41641,Female,39,10953,,,
41642,Male,25,4726,,,
41647,Female,24,12016,,,
41648,Female,37,8725,,,
41654,Male,38,18819,,,
41656,Male,56,17936,,,
41658,Male,35,10289,,,
41661,Male,30,23671,,,
41664,Female,56,14088,,,
41666,Female,57,10851,,,
41671,Female,47,4097,,,
41672,Male,54,19252,,,
41677,Male,23,19454,,,
41679,Female,29,24371,,,
41684,Female,31,4674,,,
41685,Male,33,6342,,,
41686,Male,31,6452,,,
41688,Female,19,18953,,,
41691,Male,54,2864,,,
41692,Male,18,21239,,,
41694,Male,25,34096,,,
41696,Male,34,11659,,,
41700,Female,39,33763,,,
41702,Female,24,31253,,,
41703,Female,31,17409,,,
41704,Female,40,7668,,,
41705,Male,26,10296,,,
41708,Male,29,21155,,,
41710,Female,53,33565,,,
41713,Male,58,17075,,,
41715,Male,63,25710,,,
41716,Male,47,24193,,,
41717,Male,33,27948,,,
41721,Female,37,23618,,,
41724,Female,20,29521,,,
41725,Male,55,3947,,,
41727,Female,30,4365,,,
41728,Male,26,21799,,,
41731,Male,25,15303,,,
41732,Female,26,7912,,,
41733,Male,21,27432,,,
41735,Female,37,10346,,,
41736,Female,37,6848,,,
41737,Male,23,24973,,,
41739,Female,48,5748,,,
41740,Male,34,4370,,,
41743,Male,49,10947,,,
41747,Female,30,21979,,,
41753,Female,29,9222,,,
41758,Male,39,33487,,,
41764,Male,37,23187,,,
41766,Male,41,20213,,,
41767,Female,32,32755,,,
41768,Male,20,17659,,,
41769,Male,27,3993,,,
41773,Female,36,13479,,,
41775,Male,40,14836,,,
41777,Female,24,16501,,,
41779,Male,29,16988,,,
41780,Male,37,9308,,,
41781,Male,61,2989,,,
41787,Male,26,33602,,,
41788,Female,29,18215,,,
41789,Male,40,20894,,,
41793,Male,30,3381,,,
41797,Female,24,7247,,,
41799,Female,61,16923,,,
41801,Male,40,3368,,,
41802,Female,27,7531,,,
41803,Male,33,21875,,,
41804,Female,26,20837,,,
41805,Male,20,2017,,,
41808,Male,65,12477,,,
41812,Male,65,10455,,,
